id,ra,dec,B_mag,B_mag_unc,V_mag,V_mag_unc,g_mag,g_mag_unc,r_mag,r_mag_unc,i_mag,i_mag_unc,z_mag,z_mag_unc,J_mag,J_mag_unc,H_mag,H_mag_unc,K_mag,K_mag_unc,G_mag,G_mag_unc,Bp_mag,Bp_mag_unc,Rp_mag,Rp_mag_unc,parallax,parallax_unc,GaiaID
EPIC201092629,181.239357,-6.804924,12.414,0.254,11.97,0.226,12.336,0.01,11.697,0.02,11.653,0.21,,,10.442,0.024,9.988,0.022,9.933,0.023,11.7562,0.0005,12.2033,0.001,11.1668,0.0007,0.0066622,4.82e-05,3594882751966012160
EPIC201102594,179.835908,-6.517851,18.047,0.3,16.588,0.08,17.34,0.01,15.978,0.01,14.876,0.49,,,12.621,0.022,12.015,0.023,11.777,0.024,15.3818,0.0005,16.7912,0.0044,14.2079,0.0014,0.0091259,5.17e-05,3595647565382917120
EPIC201110617,182.700187,-6.294205,14.637,0.03,13.424,0.01,14.049,0.01,12.915,0.02,12.475,0.02,,,11.139,0.03,10.572,0.026,10.391,0.023,12.9484,0.0006,13.6627,0.0017,12.1473,0.0011,0.0066289,4.74e-05,3596250888028092160
EPIC201111557,183.846543,-6.268236,12.737,0.03,11.728,0.03,12.217,0.04,11.315,0.01,10.997,0.07,,,9.873,0.023,9.391,0.023,9.22,0.019,11.3995,0.0013,11.9873,0.0012,10.7189,0.0009,0.0102616,4.8599999999999995e-05,3596276829630866432
EPIC201126503,175.938421,-5.873002,,,,,,,,,,,,,15.073,0.038,14.42,0.055,14.23,0.07,17.8892,0.0017,19.2488,0.0439,16.6733,0.0081,0.0034345,0.00020030000000000002,3598754063687508480
EPIC201127519,181.372066,-5.848084,12.787,0.02,11.775,0.03,12.254,0.02,11.401,0.03,11.26,0.16,,,10.014,0.023,9.569,0.027,9.43,0.021,11.4806,0.0005,12.0333,0.0011,10.8118,0.0009,0.0084675,5.53e-05,3597255188821238016
EPIC201128338,181.632802,-5.82741,15.098,0.06,13.728,0.02,14.453,0.02,13.125,0.03,12.539,0.08,,,10.956,0.026,10.277,0.023,10.096,0.021,13.0383,0.0005,13.9476,0.0018,12.1076,0.001,0.0091921,3.48e-05,3596508242468505216
EPIC201130233,183.751337,-5.781991,13.609,0.01,12.823,0.02,13.162,0.01,12.582,0.02,12.365,0.06,,,11.398,0.022,11.023,0.022,10.98,0.023,12.6419,0.0002,13.0618,0.0008,12.0766,0.0006,0.0033236,5.04e-05,3596333042162818304
EPIC201132684,179.939989,-5.721709,12.336,0.208,11.774,0.174,12.119,0.03,11.571,0.01,11.49,0.21,,,10.432,0.024,10.051,0.021,9.974,0.021,11.6134,0.0005,12.0214,0.0009,11.0672,0.0005,0.0050403,5.2e-05,3596003497911958528
EPIC201155177,176.665722,-5.171913,16.096,0.07,15.023,0.02,15.558,0.03,14.585,0.02,14.235,0.05,,,12.982,0.023,12.398,0.024,12.284,0.019,14.6336,0.0003,15.247,0.0016,13.8981,0.0007,0.0024915,4.91e-05,3599651986730350464
EPIC201164625,181.593666,-4.946688,12.012,0.136,11.461,0.114,12.104,0.01,11.858,0.03,11.767,0.04,,,11.002,0.024,10.791,0.027,10.777,0.023,11.8357,0.0003,12.0941,0.001,11.4319,0.0006,0.0009394000000000001,4.0300000000000004e-05,3597373244585991936
EPIC201166680,181.121405,-4.899185,11.507,0.097,10.97,0.096,11.044,0.01,10.848,0.02,10.857,0.21,,,9.852,0.022,9.637,0.023,9.591,0.021,10.7424,0.0004,11.0246,0.0007,10.3274,0.0006,0.0037191,4.84e-05,3597570989175080576
EPIC201176672,169.150206,-4.656546,15.355,0.09,14.318,0.03,14.875,0.05,13.932,0.05,13.596,0.04,,,12.315,0.027,11.741,0.023,11.604,0.023,13.9651,0.0004,14.5474,0.002,13.2373,0.0007,0.0029716,6.62e-05,3786782921542870528
EPIC201180665,184.169809,-4.56036,13.881,0.01,13.265,0.03,13.466,0.02,13.091,0.08,12.915,0.04,,,12.008,0.024,11.686,0.024,11.65,0.019,13.0873,0.0005,13.4242,0.0014,12.5948,0.0013,0.0016344,2.46e-05,3597117268831903872
EPIC201182911,172.710419,-4.507613,17.939,0.13,16.341,0.07,16.864,0.06,15.697,0.02,14.938,0.01,,,13.238,0.027,12.544,0.022,12.335,0.027,15.4518,0.0011,16.4259,0.0075,14.4678,0.0032,0.0029519000000000004,5.9e-05,3786283056068678912
EPIC201197348,177.094973,-4.164393,16.819,0.06,15.52,0.05,16.227,0.01,14.988,0.03,14.667,0.15,,,13.239,0.024,12.585,0.022,12.424,0.027,15.0437,0.0003,15.7586,0.0015,14.2329,0.0008,0.0027488,4.31e-05,3600148038273461632
EPIC201205469,169.117142,-3.97544,17.254,0.1,15.596,0.05,16.504,0.09,15.037,0.04,14.194,0.04,,,12.422,0.024,11.712,0.024,11.577,0.024,14.8215,0.0009,15.8853,0.0052,13.7947,0.0017,0.0054503,5.69e-05,3789847707126025600
EPIC201208431,174.74564,-3.905585,16.229,0.05,14.907,0.03,15.601,0.04,14.298,0.07,13.898,0.12,,,12.367,0.022,11.747,0.024,11.571,0.023,14.3403,0.0004,15.1457,0.0024,13.4728,0.001,0.0042851,3.9e-05,3792100950048409344
EPIC201211526,183.468913,-3.831868,12.201,0.178,11.78,0.176,12.024,0.01,11.663,0.03,11.556,0.07,,,10.555,0.024,10.235,0.023,10.163,0.023,11.6317,0.0006,11.9802,0.0012,11.1338,0.0007,0.0046689,5.24e-05,3597981377595128704
EPIC201225286,180.540899,-3.580723,12.57,0.267,11.994,0.206,12.149,0.02,11.657,0.04,11.549,0.1,,,10.462,0.024,10.072,0.021,9.978,0.021,11.6397,0.0006,12.0575,0.001,11.0865,0.0007,0.0058197,4.8e-05,3600851450836925312
EPIC201227197,184.054578,-3.553082,13.303,0.01,12.649,0.01,12.909,0.03,12.468,0.02,12.304,0.03,,,11.427,0.027,11.087,0.023,11.037,0.026,12.542,0.0003,12.9068,0.0016,12.023,0.0011,0.0031428,4.44e-05,3598004677793811584
EPIC201231064,183.79384,-3.495612,13.582,0.01,12.631,0.02,13.069,0.02,12.326,0.03,12.053,0.03,,,10.852,0.026,10.352,0.024,10.261,0.024,12.3574,0.0002,12.8847,0.001,11.6967,0.001,0.0010626,5.39e-05,3598019894861833856
EPIC201231940,174.120612,-3.482449,,,,,19.444,0.011,18.097,0.007,17.536,0.007,17.197,0.012,15.961,0.073,15.377,0.092,15.155,0.159,18.0887,0.0021,18.9207,0.0274,17.1772,0.0068,0.0008241,0.0001996,3792376167257112320
EPIC201238110,179.70593,-3.389389,,,,,,,,,,,,,12.759,0.023,12.147,0.021,11.933,0.024,15.2612,0.0005,16.4267,0.0038,14.1858,0.0016,0.006250899999999999,5.49e-05,3600975145895223040
EPIC201238163,173.262802,-3.388773,,,,,,,,,,,,,13.114,0.026,12.48,0.026,12.282,0.024,15.1848,0.0007,16.0238,0.0067,14.2821,0.0014,0.0033119,4.94e-05,3792415410373810048
EPIC201239401,173.052956,-3.370242,17.11,0.18,15.776,0.04,16.509,0.02,15.137,0.04,14.413,0.22,,,12.58,0.03,11.945,0.025,11.735,0.026,14.9247,0.0005,15.9627,0.003,13.9127,0.0012,0.0052326,4.27e-05,3793161154135363072
EPIC201247497,177.946552,-3.246116,,,,,18.104,0.006,16.86,0.004,16.199,0.004,15.761,0.006,14.562,0.033,13.982,0.04,13.748,0.057,16.7664,0.0008,17.6557,0.0064,15.8284,0.0031,0.0012364,0.0001452,3600326434034752640
EPIC201257461,178.161109,-3.094936,12.882,0.302,11.668,0.138,12.254,0.04,11.491,0.01,11.193,0.02,,,9.994,0.023,9.479,0.024,9.368,0.023,11.5044,0.0006,12.0542,0.0013,10.8418,0.0007,0.0011772,4.2000000000000004e-05,3601830428502237312
EPIC201264302,169.598013,-2.991577,16.351,0.02,14.898,0.03,15.598,0.03,14.384,0.04,13.143,0.01,,,11.147,0.022,10.59,0.022,10.357,0.021,13.8198,0.0006,15.1308,0.003,12.6841,0.0014,0.0138807,4.77e-05,3790435155572409856
EPIC201270176,170.132598,-2.902582,13.318,0.04,12.751,0.12,12.904,0.1,12.518,0.24,12.258,0.15,,,10.898,0.022,10.482,0.022,10.401,0.023,12.2983,0.0033,12.7619,0.0153,11.6959,0.0103,0.0034097,4.8599999999999995e-05,3790448933827547776
EPIC201270464,170.13348,-2.898169,9.441,0.023,9.116,0.021,10.029,0.12,9.52,0.33,9.119,0.06,,,8.526,0.034,8.487,0.042,8.438,0.023,9.0828,0.0003,9.2507,0.0011,8.8379,0.0022,0.0032215,6.19e-05,3790448933827547904
EPIC201274010,183.309289,-2.844149,14.808,0.03,14.073,0.02,14.377,0.02,13.858,0.02,13.698,0.06,,,12.57,0.024,12.217,0.023,12.194,0.027,13.8764,0.0002,14.293,0.0009,13.3053,0.0007,0.0019665,3.3e-05,3598299827947130752
EPIC201291843,178.420842,-2.571776,15.895,0.04,14.434,0.04,15.198,0.04,13.872,0.02,13.028,0.01,,,11.394,0.03,10.662,0.022,10.591,0.025,13.6506,0.0003,14.6698,0.0026,12.6563,0.0013,0.0083775,3.61e-05,3601885610242079616
EPIC201295312,174.01163,-2.520881,12.782,0.04,12.189,0.12,12.401,0.03,12.079,0.09,12.008,0.21,,,11.018,0.026,10.696,0.022,10.693,0.024,12.0238,0.0003,12.3559,0.0012,11.5427,0.0005,0.0020696,4.36e-05,3793339378098543616
EPIC201299088,182.204691,-2.464518,12.866,0.01,12.107,0.15,12.402,0.06,11.759,0.03,11.472,0.03,,,10.366,0.022,9.862,0.022,9.8,0.021,11.7673,0.0004,12.2492,0.0012,11.1484,0.0013,0.0017149,6.110000000000001e-05,3601385809191678976
EPIC201324549,171.235916,-2.085164,12.626,0.376,11.669,0.219,12.416,0.03,12.094,0.02,12.031,0.04,,,11.236,0.029,10.99,0.024,10.89,0.026,12.1049,0.0004,12.3637,0.001,11.6868,0.0008,0.0012994,0.0001922,3796557953574638336
EPIC201338508,169.303502,-1.877976,16.296,0.07,14.912,0.03,15.669,0.05,14.346,0.02,13.806,0.05,,,12.449,0.03,11.758,0.022,11.595,0.023,14.339,0.0005,15.1332,0.0033,13.4744,0.0013,0.004899,3.9800000000000005e-05,3791512745687354496
EPIC201345483,169.632879,-1.77413,17.05,0.06,15.78,0.01,16.496,0.05,15.26,0.03,14.814,0.07,,,13.536,0.026,12.92,0.024,12.756,0.033,15.3442,0.0008,16.0306,0.0061,14.5254,0.0023,0.0019906999999999998,4.27e-05,3790858845506203264
EPIC201352100,184.035298,-1.673686,13.824,0.02,12.963,0.07,13.343,0.02,12.693,0.07,12.565,0.19,,,11.278,0.026,10.789,0.024,10.708,0.021,12.6813,0.0001,13.174,0.0009,12.0452,0.0006,0.0051232,9.470000000000001e-05,3694587531524362240
EPIC201357643,185.18168,-1.590889,12.747,0.09,12.212,0.16,12.346,0.01,11.97,0.04,11.849,0.07,,,11.499,0.026,11.227,0.025,11.158,0.023,12.5639,0.0002,12.879,0.0009,12.0888,0.0007,0.0021644999999999998,4.08e-05,3694743765254445312
EPIC201367065,172.334949,-1.454787,13.524,0.06,12.167,0.01,12.917,0.03,11.596,0.02,10.999,0.17,,,9.421,0.027,8.805,0.044,8.561,0.023,11.4785,0.001,12.3962,0.0032,10.5531,0.0009,0.022661,5.53e-05,3796690380302214272
EPIC201384232,178.19226,-1.198477,13.302,0.05,12.654,0.04,12.908,0.05,12.48,0.06,12.34,0.07,,,11.44,0.024,11.09,0.021,11.069,0.02,12.5018,0.0002,12.8465,0.001,12.0024,0.0007,0.003129,6.26e-05,3794479262419500160
EPIC201386739,181.629711,-1.16056,15.22,0.02,14.55,0.03,14.809,0.01,14.38,0.03,14.257,0.18,,,13.168,0.024,12.852,0.027,12.788,0.03,14.3512,0.0004,14.7192,0.0016,13.8277,0.0011,0.0013932,5.31e-05,3697828548204889344
EPIC201390048,186.03867,-1.111351,13.31,0.05,12.3,0.04,12.791,0.03,11.922,0.03,11.604,0.04,,,10.517,0.03,9.904,0.025,9.898,0.024,11.9662,0.0002,12.533,0.0012,11.2768,0.0007,0.008007799999999999,3.9399999999999995e-05,3694878833385971840
EPIC201390927,184.585548,-1.09883,15.987,0.02,14.729,0.04,15.369,0.03,14.159,0.02,13.714,0.1,,,12.233,0.029,11.533,0.027,11.39,0.029,14.4164,0.005,14.9375,0.0054,13.2839,0.0044,0.0027337,0.00025519999999999997,3695020464226211072
EPIC201392505,183.188556,-1.074821,14.58,0.04,13.68,0.02,14.083,0.05,13.39,0.07,13.084,0.06,,,11.844,0.026,11.39,0.023,11.282,0.026,13.3313,0.0005,13.8519,0.0024,12.6712,0.0012,0.0036263000000000003,8.2e-05,3697694682664941184
EPIC201393098,167.093771,-1.065755,13.902,0.04,13.213,0.03,13.544,0.06,13.023,0.04,12.844,0.05,,,11.952,0.022,11.628,0.023,11.564,0.021,13.0573,0.0003,13.404,0.001,12.5523,0.001,0.0013250999999999998,2.81e-05,3803494845449564672
EPIC201403446,174.266344,-0.907261,12.485,0.02,12.029,0.02,12.162,0.01,11.94,0.05,11.855,0.04,,,11.046,0.026,10.761,0.021,10.781,0.024,11.9153,0.0004,12.1721,0.0016,11.5064,0.0008,0.0021981,5.1200000000000004e-05,3794162976731206272
EPIC201407812,174.044145,-0.840699,12.576,0.01,11.966,0.02,12.197,0.02,11.805,0.05,11.713,0.07,,,10.796,0.027,10.457,0.022,10.399,0.024,11.8038,0.001,12.1385,0.0028,11.3103,0.0026,0.001511,4.88e-05,3794212557833670016
EPIC201427874,182.32934,-0.539055,14.128,0.01,13.129,0.02,13.603,0.02,12.742,0.02,12.483,0.05,,,11.31,0.024,10.765,0.024,10.627,0.024,12.8062,0.0006,13.3741,0.0018,12.1165,0.0012,0.0047694,9.5e-05,3697972721667206144
EPIC201437844,183.472477,-0.393484,9.402,0.022,8.951,0.018,10.135,0.19,9.408,0.29,8.848,0.06,,,8.116,0.026,7.962,0.04,7.853,0.02,8.8884,0.0003,9.139,0.0011,8.5233,0.0019,0.0091163,5.69e-05,3698307419878650240
EPIC201441872,173.600412,-0.334585,,,,,,,,,,,,,10.89,0.053,10.595,0.056,10.484,0.053,11.9904,0.0009,12.3475,0.003,11.4772,0.002,0.0040857,5.04e-05,3797258174978678016
EPIC201445392,169.793665,-0.284375,15.726,0.02,14.609,0.03,15.211,0.04,14.29,0.02,14.029,0.07,,,12.829,0.026,12.318,0.03,12.245,0.03,14.3358,0.0004,14.8912,0.0015,13.6507,0.0011,0.0024514,7.11e-05,3797977118144236288
EPIC201460826,171.933667,-0.06284,11.802,0.02,11.235,0.02,11.445,0.01,11.072,0.03,10.995,0.07,,,10.153,0.024,9.865,0.024,9.775,0.019,11.0942,0.0008,11.404,0.0012,10.6481,0.0009,0.0026341,5.32e-05,3797456808626205696
EPIC201465501,176.264468,0.005301,,,,,,,,,,,,,12.451,0.024,11.71,0.022,11.495,0.023,14.8665,0.0006,16.1017,0.0061,13.7691,0.0014,0.012025000000000001,5.38e-05,3795633852707093120
EPIC201488365,168.187896,0.348009,8.955,0.019,8.455,0.015,9.889,0.03,9.216,0.04,8.353,0.04,,,7.519,0.021,7.325,0.051,7.211,0.023,8.3203,0.0009,8.5965,0.0015,7.9416,0.0021,0.006758200000000001,5.39e-05,3804115657202681344
EPIC201497682,168.936641,0.488114,15.062,0.13,14.102,0.06,14.628,0.03,13.713,0.1,13.359,0.05,,,12.086,0.023,11.54,0.022,11.438,0.026,13.7368,0.0003,14.3365,0.0026,13.0131,0.0012,0.0039234,2.58e-05,3810098271767907840
EPIC201505350,174.960319,0.603575,13.798,0.02,13.002,0.01,13.363,0.02,12.764,0.04,12.567,0.02,,,11.596,0.024,11.208,0.022,11.161,0.026,12.8153,0.0005,13.2337,0.0021,12.2504,0.0012,0.003423,6.58e-05,3798833775141351552
EPIC201512465,173.562932,0.713972,,,,,19.729,0.013,18.292,0.007,16.708,0.005,15.872,0.006,14.354,0.037,13.755,0.032,13.362,0.045,17.4548,0.0018,19.1826,0.0541,16.1763,0.0062,0.0059946999999999995,0.0002164,3799072536667645440
EPIC201516974,174.314486,0.783149,12.496,0.384,11.497,0.19,11.891,0.02,11.216,0.03,10.958,0.06,,,9.817,0.024,9.346,0.027,9.27,0.021,11.2468,0.0011,11.7378,0.0018,10.6244,0.0013,0.0012332,5.24e-05,3798898062211776256
EPIC201528215,172.804218,0.958577,14.554,0.11,13.683,0.02,14.041,0.03,13.436,0.03,13.214,0.01,,,12.174,0.023,11.858,0.024,11.711,0.025,13.4754,0.0003,13.8979,0.0013,12.9028,0.0014,0.0029667,2.52e-05,3797649841636268544
EPIC201528828,184.900333,0.968397,12.449,0.276,11.331,0.117,11.927,0.02,11.358,0.09,11.196,0.17,,,10.055,0.021,9.627,0.019,9.536,0.016,11.3272,0.0014,11.7931,0.0021,10.7471,0.0011,0.0074019,6.510000000000001e-05,3700016198387202304
EPIC201534540,171.65117,1.055233,8.385,0.018,8.163,0.015,,,,,,,,,7.691,0.021,7.522,0.044,7.488,0.023,8.1842,0.0016,8.2888,0.0043,8.0184,0.0069,0.0037774,6.99e-05,3798359129715470080
EPIC201546136,169.147063,1.228497,14.862,0.03,14.053,0.03,14.43,0.03,13.779,0.05,13.548,0.05,,,12.486,0.021,12.066,0.022,11.951,0.023,13.8303,0.0003,14.275,0.0013,13.2331,0.0016,0.0024051,4.6899999999999995e-05,3810271204330856192
EPIC201546283,171.515165,1.230738,13.506,0.07,12.644,0.02,13.039,0.02,12.367,0.02,12.166,0.05,,,11.157,0.024,10.794,0.029,10.704,0.024,12.4528,0.0003,12.8989,0.0011,11.8652,0.0007,0.0039772,3.93e-05,3798552815560689792
EPIC201549860,170.103081,1.285956,15.556,0.06,14.366,0.05,14.98,0.07,13.86,0.03,13.462,0.05,,,12.144,0.024,11.564,0.024,11.423,0.021,13.9152,0.0004,14.6026,0.0025,13.1294,0.0011,0.0039304,3.7900000000000006e-05,3810609819552494976
EPIC201556134,177.925108,1.379641,15.482,0.09,14.597,0.05,15.001,0.06,14.274,0.06,13.99,0.09,,,12.82,0.024,12.35,0.023,12.201,0.029,14.3001,0.0003,14.8058,0.0014,13.6494,0.001,0.0025121,3.47e-05,3796224599689195648
EPIC201563164,177.140024,1.483144,,,,,17.029,0.004,17.38,0.005,17.605,0.006,17.84,0.018,,,,,,,17.1671,0.0017,17.0393,0.0121,17.2342,0.0096,0.0070585000000000005,0.0001234,3796414192429498880
EPIC201565013,176.992193,1.510249,,,,,18.23,0.007,16.94,0.006,16.34,0.006,16.019,0.007,14.777,0.04,14.114,0.046,14.084,0.073,16.8969,0.0011,17.7403,0.0105,15.9879,0.0038,0.0007,0.0001086,3796418010656112256
EPIC201569483,167.171299,1.577513,12.604,0.264,12.329,0.241,12.451,0.03,11.764,0.08,11.479,0.08,,,10.386,0.024,9.972,0.026,9.883,0.023,11.7062,0.0012,12.161,0.0031,11.1033,0.002,0.0042531999999999995,3.53e-05,3811197027481232384
EPIC201577035,172.121957,1.690636,13.138,0.11,12.418,0.02,12.698,0.04,12.207,0.03,12.124,0.2,,,11.059,0.023,10.75,0.022,10.645,0.021,12.2156,0.0002,12.5939,0.0013,11.6916,0.0009,0.0036432,4.12e-05,3798690151434945280
EPIC201577112,177.708932,1.691867,,,,,,,,,,,,,13.852,0.028,13.234,0.023,12.995,0.034,16.6412,0.001,17.9112,0.0237,15.4409,0.003,0.0049943999999999995,8.78e-05,3796438141167772672
EPIC201588420,170.934451,1.863959,14.618,0.08,13.625,0.02,14.21,0.04,13.24,0.03,12.926,0.05,,,11.754,0.026,11.249,0.024,11.122,0.019,13.3201,0.0003,13.8839,0.0015,12.6275,0.001,0.0045258,2.83e-05,3810749698047622400
EPIC201595106,183.720347,1.96828,12.494,0.03,11.797,0.02,12.088,0.03,11.64,0.03,11.502,0.02,,,10.588,0.019,10.262,0.023,10.218,0.021,11.6477,0.0002,12.0012,0.0011,11.1512,0.001,0.004280300000000001,4.93e-05,3701123406596146048
EPIC201596316,169.042002,1.98684,14.214,0.11,13.386,0.09,13.785,0.07,13.139,0.12,12.88,0.1,,,11.865,0.023,11.458,0.024,11.347,0.022,13.1501,0.0003,13.6003,0.0013,12.5557,0.0004,0.0030079,2.44e-05,3810535361999701376
EPIC201596733,170.679099,1.993276,16.67,0.08,15.143,0.02,15.953,0.06,14.598,0.02,13.569,0.06,,,11.668,0.027,11.06,0.024,10.763,0.019,14.2008,0.0007,15.3924,0.0032,13.1176,0.0016,0.008820399999999999,6.2e-05,3810767049715469056
EPIC201598502,183.809191,2.020953,16.433,0.15,14.979,0.03,15.79,0.07,14.436,0.03,13.706,0.02,,,12.023,0.022,11.391,0.024,11.207,0.023,14.2706,0.0004,15.2592,0.0031,13.2919,0.0011,0.0069584,4.41e-05,3700937760929835648
EPIC201606542,170.311881,2.144426,13.001,0.02,12.164,0.04,12.534,0.02,11.893,0.01,11.661,0.03,,,10.676,0.023,10.29,0.022,10.191,0.021,11.9479,0.0005,12.3957,0.0022,11.3598,0.0015,0.0039,4.02e-05,3810729666319953280
EPIC201613023,173.192036,2.244884,12.99,0.09,12.258,0.01,12.56,0.03,12.045,0.03,11.955,0.08,,,10.983,0.023,10.712,0.023,10.605,0.024,12.0884,0.0003,12.444,0.0013,11.5823,0.0009,0.0030362,5.74e-05,3800129201701685504
EPIC201615463,185.188289,2.282436,12.64,0.03,12.074,0.01,12.275,0.03,11.95,0.04,11.83,0.04,,,10.952,0.024,10.715,0.028,10.637,0.022,11.9456,0.0002,12.2494,0.0012,11.4961,0.0009,0.0020688,4.15e-05,3701015375282968064
EPIC201617985,179.491659,2.321476,16.336,0.02,14.863,0.05,15.668,0.06,14.283,0.08,13.442,0.09,,,11.719,0.024,11.094,0.035,10.9,0.019,14.0514,0.0003,15.0984,0.003,13.045,0.0011,0.007896499999999999,4.18e-05,3892430424010700800
EPIC201626686,169.447103,2.456006,11.909,0.154,11.083,0.095,11.744,0.03,11.443,0.03,11.354,0.07,,,10.501,0.022,10.276,0.023,10.23,0.021,11.4346,0.0006,11.724,0.0011,11.0065,0.001,0.0015104,5.4600000000000006e-05,3810995782493693952
EPIC201629650,170.155528,2.502696,13.609,0.03,12.901,0.04,13.193,0.03,12.727,0.01,12.528,0.06,,,11.571,0.026,11.26,0.024,11.169,0.026,12.739,0.0003,13.1138,0.0018,12.2152,0.0011,0.0028921999999999997,3.71e-05,3811032513054107648
EPIC201631267,173.696478,2.527056,14.009,0.09,13.044,0.03,13.463,0.02,12.743,0.02,12.488,0.04,,,11.305,0.024,10.846,0.023,10.734,0.024,12.771,0.0004,13.2765,0.0013,12.1255,0.0016,0.0007856,7.3e-05,3800162053907689984
EPIC201635132,170.132949,2.587,17.258,0.13,15.84,0.06,16.603,0.08,15.191,0.03,14.517,0.1,,,12.907,0.023,12.229,0.026,12.111,0.027,15.0949,0.0007,16.0201,0.0051,14.1379,0.0015,0.0043205,4.82e-05,3811037426496669952
EPIC201635569,178.057026,2.594245,17.736,0.16,16.31,0.07,17.074,0.07,15.642,0.06,14.893,0.08,,,13.416,0.027,12.772,0.022,12.611,0.031,15.5348,0.0006,16.4184,0.0048,14.6129,0.0017,0.0027194,6.06e-05,3892632287473304064
EPIC201637175,169.482818,2.61907,17.042,0.09,15.597,0.05,16.401,0.04,15.02,0.04,14.296,0.08,,,12.726,0.024,12.088,0.03,11.924,0.026,14.9537,0.0008,15.8445,0.0053,13.9639,0.0116,0.0040729,4.67e-05,3811002791880297600
EPIC201647718,168.582603,2.780711,14.98,0.15,14.085,0.11,14.485,0.07,13.779,0.08,13.464,0.07,,,12.295,0.023,11.856,0.026,11.735,0.027,13.7404,0.0004,14.2331,0.0016,13.1029,0.001,0.0028298,4.28e-05,3811760011794444928
